master_id,scheme_name,source,ministry,department,implementing_agency,parent_master_id,parent_scheme_name,applicant_layer,implementation_role,status_basis,status_evidence,last_verified_at,record_kind,programme_status,application_status,geographic_scope,catalogue_inclusion,catalogue_section,publication_status,is_public,current_location,current_review_status,current_decision,official_page_url,application_url,opening_date,closing_date,validation_score,currency,funding_minimum,funding_maximum,funding_amount_status,funding_amount_optional,funding_evidence,beneficiary_support_minimum,beneficiary_support_maximum,intermediary_support_maximum,scheme_corpus,objectives,eligibility,benefits,application_process,required_documents,sectors,scheme_types,target_beneficiaries,startup_stage,guideline_urls,reference_urls,verified_public_actions,contacts,warnings,recommended_actions,decision_reasons,last_updated,search_blob
b1_41b6883d6e45a124cef0,Dashboard,myScheme - National Scheme Discovery Platform,Ministry of Electronics and Information Technology,Digital India Corporation,myScheme,,,,,,No explicit current application status found on official source.,,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,,0,,,NEEDS_REVIEW,https://www.myscheme.gov.in/dashboard,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],[],"[""https://www.myscheme.gov.in/dashboard""]",[],[],[],[],[],,dashboard myscheme - national scheme discovery platform ministry of electronics and information technology digital india corporation myscheme scheme_or_programme verification_required official_information_available schemes_and_programmes
dot_dcis,Digital Communication Innovation Square (DCIS),DoT / TCOE India,Ministry of Communications,Department of Telecommunications (DoT),Telecom Centres of Excellence (TCoE) India,,,STARTUPS;MSMEs;ACADEMIA;INDUSTRY,Implementing agency under DoT supervision,Official DCIS scheme page; years 2021-22 through 2023-24 are listed,"DCIS portal states TCOE India implements the scheme on behalf of DoT and records the 2021, 2022 and 2023 application rounds.",2026-07-22,SCHEME,ARCHIVED_INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,DOT_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://dcis.dot.gov.in/,,,,,INR,,,NOT_STATED,True,,,,,,"[""Research, design, proof of concept, IPR, pilot and telecom manufacturing ecosystem"", ""Bridge R&D and commercialization"", ""Create synergies among academia, startups and industry""]","[""Startups;MSMEs;academia;industry as stated in the DCIS scheme material""]","[""Grant-supported innovation, pilots and commercialization support""]",[],[],"[""Digital Communications;5G;6G;IoT;Cybersecurity""]","[""GRANT_OR_ASSISTANCE;INNOVATION_SUPPORT""]","[""Telecom startups;MSMEs;Academic and industry partners""]","[""IDEATION;VALIDATION;GROWTH""]","[""https://dcis.dot.gov.in/""]",[],[],[],"[""Historical scheme identity; no open application window is inferred.""]","[""Use the DCIS archive for historical beneficiaries and calls.""]",[],2026-07-22,"dcis digital communication innovation square (dcis) research, design, proof of concept, ipr, pilot and telecom manufacturing ecosystem|bridge r&d and commercialization|create synergies among academia, startups and industry grant-supported innovation, pilots and commercialization support startups;msmes;academia;industry as stated in the dcis scheme material digital communications;5g;6g;iot;cybersecurity telecom startups;msmes;academic and industry partners"
b1_af32ad0ff653124f1bbf,Disclaimer,myScheme - National Scheme Discovery Platform,Ministry of Electronics and Information Technology,Digital India Corporation,myScheme,,,,,,No explicit current application status found on official source.,,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,,0,,,NEEDS_REVIEW,https://www.myscheme.gov.in/disclaimer,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],[],"[""https://www.myscheme.gov.in/disclaimer""]",[],[],[],[],[],,disclaimer myscheme - national scheme discovery platform ministry of electronics and information technology digital india corporation myscheme scheme_or_programme verification_required official_information_available schemes_and_programmes
b1_98664c06a5f9d1eee056,Distressed Assets Fund.Pdf,MSME Champions Portal,"Ministry of Micro, Small and Medium Enterprises","Ministry of Micro, Small and Medium Enterprises",MSME Champions,,,,,,No explicit current application status found on official source.,,FUND,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,,0,,,NEEDS_REVIEW,https://champions.gov.in/Docs/Distressed,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],[],"[""https://champions.gov.in/Docs/Distressed""]",[],[],[],[],[],,"distressed assets fund.pdf msme champions portal ministry of micro, small and medium enterprises ministry of micro, small and medium enterprises msme champions fund verification_required official_information_available schemes_and_programmes"
msde_dst,Dual System of Training (DST),Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship (MSDE),Directorate General of Training (DGT),,,DIRECT_SUPPORT,,Programme identity; current application window is not inferred.,MSDE What's New catalogue lists Dual System of Training.,2026-07-23,PROGRAMME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSDE_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://www.msde.gov.in/whats-new,,,,,INR,,,NOT_STATED,True,,,,,,"[""Combine institute instruction with industry training""]","[""ITI trainees and participating establishments""]","[""Work-based vocational learning""]",[],[],"[""Skill development"", ""Industry training""]","[""APPRENTICESHIP_SUPPORT"", ""SKILL_TRAINING""]","[""ITI trainees"", ""Employers""]","[""IDEATION"", ""EARLY""]",[],[],[],[],"[""Current application status is not verified.""]",[],[],2026-07-23,dual-training dual system of training (dst) combine institute instruction with industry training work-based vocational learning iti trainees and participating establishments skill development|industry training apprenticeship_support|skill_training iti trainees|employers
apmsme_eclgs,Emergency Credit Line Guarantee Scheme,AP MSME ONE,Ministry of Micro Small and Medium Enterprises,,,,,DIRECT_MSME_SUPPORT,UNION_DIRECTORY_RECORD,AP MSME ONE detail-page status field,Official AP MSME ONE detail page displays Status Active; retrieved 2026-07-22.,2026-07-22,SCHEME,ACTIVE_INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSME_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://apmsmeone.ap.gov.in/schemes/ECLGS,,,,,INR,,,NOT_STATED,True,,,,,,"[""Collateral-free emergency credit with guarantee support""]","[""See official AP MSME ONE detail page for eligibility""]","[""Emergency working capital support; current version requires separate confirmation""]",[],[],[],"[""Credit & Finance"", ""Guarantee""]","[""Eligible MSMEs""]",[],[],"[""https://apmsmeone.ap.gov.in/schemes"", ""https://apmsmeone.ap.gov.in/schemes/ECLGS""]",[],[],"[""Permanent scheme; current call status is not inferred.""]",[],[],2026-07-22,eclgs emergency credit line guarantee scheme collateral-free emergency credit with guarantee support emergency working capital support; current version requires separate confirmation credit & finance eligible msmes
b1_591b7f5ab42465a146be,Entrepreneurship Development Programme 04072024.Pdf,National Small Industries Corporation,"Ministry of Micro, Small and Medium Enterprises","Ministry of Micro, Small and Medium Enterprises",NSIC,,,,,,No explicit current application status found on official source.,,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,,0,,,NEEDS_REVIEW,https://www.nsic.co.in/documents/pdfs/ntsc/Entrepreneurship_Development_Programme_04072024.pdf,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],"[""https://www.nsic.co.in/documents/pdfs/ntsc/Entrepreneurship_Development_Programme_04072024.pdf""]","[""https://www.nsic.co.in/documents/pdfs/ntsc/Entrepreneurship_Development_Programme_04072024.pdf""]",[],[],[],[],[],,"entrepreneurship development programme 04072024.pdf national small industries corporation ministry of micro, small and medium enterprises ministry of micro, small and medium enterprises nsic scheme_or_programme verification_required official_information_available schemes_and_programmes"
apmsme_esdp,Entrepreneurship and Skill Development Programme,AP MSME ONE,Ministry of Micro Small and Medium Enterprises,,Office of the Development Commissioner (MSME),,,DIRECT_MSME_SUPPORT,UNION_DIRECTORY_RECORD,AP MSME ONE detail-page status field,Official AP MSME ONE detail page displays Status Active; retrieved 2026-07-22.,2026-07-22,SCHEME,ACTIVE_INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSME_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://apmsmeone.ap.gov.in/schemes/ESDP,,,,,INR,,,NOT_STATED,True,,,,,,"[""Entrepreneurship awareness skill training and capacity building""]","[""See official AP MSME ONE detail page for eligibility""]","[""Training through reputed technical and management institutions""]",[],[],[],"[""Skills and Training"", ""Training""]","[""Aspiring and existing entrepreneurs""]",[],[],"[""https://apmsmeone.ap.gov.in/schemes"", ""https://apmsmeone.ap.gov.in/schemes/ESDP""]",[],[],"[""Permanent scheme; current call status is not inferred.""]",[],[],2026-07-22,esdp entrepreneurship and skill development programme entrepreneurship awareness skill training and capacity building training through reputed technical and management institutions skills and training aspiring and existing entrepreneurs
v332_efe104e15db214a36b4d,Exhibition Complex & Event Management Cell,National Small Industries Corporation,"Ministry of Micro, Small and Medium Enterprises",National Small Industries Corporation,NSIC,,,,,,Official core page reachable; no deterministic open/closed deadline signal found.,,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,,INCLUDED,SCHEMES_AND_PROGRAMMES,,0,,,,https://www.nsic.co.in/Schemes/ExhibitionComplexEventManagement,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],[],"[""https://www.nsic.co.in/Schemes/ExhibitionComplexEventManagement""]",[],[],[],[],[],,"exhibition complex & event management cell national small industries corporation ministry of micro, small and medium enterprises national small industries corporation nsic scheme_or_programme verification_required official_information_available schemes_and_programmes"
b1_d0128807de2b4e6b6cd4,Existing Schemes.Aspx,MSME Champions Portal,"Ministry of Micro, Small and Medium Enterprises","Ministry of Micro, Small and Medium Enterprises",MSME Champions,,,,,,No explicit current application status found on official source.,,SCHEME_OR_PROGRAMME,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,,0,,,NEEDS_REVIEW,https://champions.gov.in/MyMsme/grievance/Existing_Schemes.aspx,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],[],"[""https://champions.gov.in/MyMsme/grievance/Existing_Schemes.aspx""]",[],[],[],[],[],,"existing schemes.aspx msme champions portal ministry of micro, small and medium enterprises ministry of micro, small and medium enterprises msme champions scheme_or_programme verification_required official_information_available schemes_and_programmes"
b1_f00c9cff3ac839c3a2d3,Ey Ecommerce And Consumer Internet Sector India Trendbook 2019.Pdf,Startup India - Central Government Schemes,Ministry of Commerce and Industry,Department for Promotion of Industry and Internal Trade (DPIIT),Startup India,,,,,,No explicit current application status found on official source.,,RESEARCH_SUPPORT,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,,0,,,NEEDS_REVIEW,https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/ey-ecommerce-and-consumer-internet-sector-india-trendbook-2019.pdf,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],"[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/ey-ecommerce-and-consumer-internet-sector-india-trendbook-2019.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/startupindiaPDF/market_research_reports/ey-ecommerce-and-consumer-internet-sector-india-trendbook-2019.pdf""]",[],[],[],[],[],,ey ecommerce and consumer internet sector india trendbook 2019.pdf startup india - central government schemes ministry of commerce and industry department for promotion of industry and internal trade (dpiit) startup india research_support verification_required official_information_available schemes_and_programmes
msde_flexi_mou,Flexi MoUs (Flexible Memorandum of Understanding),Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship (MSDE),MSDE and industry partners,,,DIRECT_SUPPORT,,Programme identity; current application window is not inferred.,MSDE What's New catalogue lists Flexi MoUs among schemes and services.,2026-07-23,PROGRAMME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSDE_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://www.msde.gov.in/whats-new,,,,,INR,,,NOT_STATED,True,,,,,,"[""Enable flexible industry-linked training arrangements""]","[""Industry and eligible training partners""]","[""Customised training collaboration""]",[],[],"[""Skill development"", ""Industry training""]","[""PARTNERSHIP_SUPPORT""]","[""Industry"", ""Training partners""]","[""EARLY"", ""GROWTH""]",[],[],[],[],"[""Current application status is not verified.""]",[],[],2026-07-23,flexi-mou flexi mous (flexible memorandum of understanding) enable flexible industry-linked training arrangements customised training collaboration industry and eligible training partners skill development|industry training partnership_support industry|training partners
