call_id,department_code,call_title,record_role,call_type,applicant_layer,applicant_layer_reason,parent_master_id,parent_resolution,parent_resolution_reason,opening_date,closing_date,application_status,status_reason,startup_relevance,startup_relevance_reason,sector_scope,primary_sector,secondary_sectors,sector_reason,sector_review_required,detail_url,attachment_url,source_container_url,source_container_role,source_row_number,source_fetched_at,eligible_applicants,funding_summary,funding_maximum,application_url,guideline_url,evidence_note,implementing_entity,implementation_role,status_basis,status_evidence,last_verified_at,startup_stage
dst_call_1cea99ee5cd0517d6b90,DST,Invitation of proposals for PURSE scheme,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,21/08/2020,15/10/2020,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/invitation-proposals-purse-scheme,https://dst.gov.in/sites/default/files/PURSE%20ADVERTISEMENT%20.pdf,https://dst.gov.in/archive-call-for-proposals?page=8,CALL_INDEX_CONTAINER,12,2026-07-10T09:24:34+00:00,,,,,,,,,,,,
dst_call_d8cad4db1cdefc3e5ff5,DST,Science Technology and Innovation (STI) Hubs for Development of Scheduled Caste (SC) and Scheduled Tribe (ST) Communities,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,15/09/2020,15/10/2020,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/science-technology-and-innovation-sti-hubs-development-scheduled-caste-sc-and,,https://dst.gov.in/archive-call-for-proposals?page=8,CALL_INDEX_CONTAINER,14,2026-07-10T09:24:34+00:00,,,,,,,,,,,,
dst_call_dbe6cc11e95bcfd94f9f,DST,Call for Proposals under STI Hubs for Development of SC and ST Communities -Date Extended till 15 October 2021,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,06/08/2021,15/10/2021,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposals-under-sti-hubs-development-sc-and-st-communities-date-extended-till,https://dst.gov.in/sites/default/files/Science%20Technology%20and%20Innovation%20%28STI%29%20Hubs%20for%20Development%20of%20Scheduled%20Caste%20%28SC%29%20and%20Scheduled%20Tribe%20%28ST%29%20Communities_0.pdf,https://dst.gov.in/archive-call-for-proposals?page=10,CALL_INDEX_CONTAINER,14,2026-07-10T09:24:37+00:00,,,,,,,,,,,,
dst_call_6d40bae6ee44210c211c,DST,Call for proposals under DST's Make in India aligned AMT program,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,07/09/2021,15/10/2021,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposals-under-dsts-make-india-aligned-amt-program,https://dst.gov.in/sites/default/files/AMT%20Call%20for%20Proposal.pdf,https://dst.gov.in/archive-call-for-proposals?page=10,CALL_INDEX_CONTAINER,15,2026-07-10T09:24:37+00:00,,,,,,,,,,,,
dst_call_8e7876d4b52f86039d33,DST,Call for SATHI proposal 2022 - Date Extended till 15 October 2022,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,11/08/2022,15/10/2022,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-sathi-proposal-2022-date-extended-till-15-october-2022,https://dst.gov.in/sites/default/files/ADVERTISEMENT%202022-and%20Formats%20-%20%20SATHI-%20DST%20websitee.pdf,https://dst.gov.in/archive-call-for-proposals?page=12,CALL_INDEX_CONTAINER,5,2026-07-10T09:24:39+00:00,,,,,,,,,,,,
dst_call_5f0f98753e36290072b6,DST,India Sri Lanka Joint Call for Workshop Proposal,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,01/09/2024,15/10/2024,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",SPECIFIC,Agriculture & AgriTech,,Official call evidence contains Agriculture & AgriTech: agriculture.,false,https://dst.gov.in/callforproposals/india-sri-lanka-joint-call-workshop-proposal,,https://dst.gov.in/archive-call-for-proposals?page=15,CALL_INDEX_CONTAINER,9,2026-07-10T09:24:58+00:00,,,,,,,,,,,,
dst_call_79e512b3c01f7df34e49,DST,"Call for Proposals for Device Development Programme: Extended Last Date of Submission: 15th November, 2020",CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,15/09/2020,15/11/2020,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposals-device-development-programme-extended-last-date-submission-15th,https://dst.gov.in/sites/default/files/DDP%20Format-2020_0.pdf,https://dst.gov.in/archive-call-for-proposals?page=8,CALL_INDEX_CONTAINER,20,2026-07-10T09:24:34+00:00,,,,,,,,,,,,
dst_call_9ac859fa8e7ddcbcd63a,DST,India Science Research Fellowship (ISRF) Call FY2022-23 : Date extended till 15 November 2022,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,01/09/2022,15/11/2022,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/india-science-research-fellowship-isrf-call-fy2022-23-date-extended-till-15,https://dst.gov.in/sites/default/files/ISRF%20Call-2022_0.pdf,https://dst.gov.in/archive-call-for-proposals?page=12,CALL_INDEX_CONTAINER,9,2026-07-10T09:24:39+00:00,,,,,,,,,,,,
dst_call_b29a537c23a0c6f1dea8,DST,Advertisement for call for proposal for DST-NRDMS Summer/Winter Schools in Geospatial S&T - 2017 - 2019,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,03/11/2017,15/12/2017,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",SPECIFIC,Geospatial Technology,,Official call evidence contains Geospatial Technology: geospatial.,false,https://dst.gov.in/callforproposals/advertisement-call-proposal-dst-nrdms-summerwinter-schools-geospatial-st-2017-2019,https://dst.gov.in/sites/default/files/Brochure_DST%20Capacity%20Building-FINAL_0.pdf,https://dst.gov.in/archive-call-for-proposals?page=2,CALL_INDEX_CONTAINER,1,2026-07-10T09:24:28+00:00,,,,,,,,,,,,
dst_call_cb0877441c8256a2068b,DST,Advertisement for Science and Technology of Yoga and Meditation (SATYAM),CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,26/10/2018,15/12/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/advertisement-science-and-technology-yoga-and-meditation-satyam,https://dst.gov.in/sites/default/files/SATYAM-AD-2018.pdf,https://dst.gov.in/archive-call-for-proposals?page=5,CALL_INDEX_CONTAINER,4,2026-07-10T09:24:31+00:00,,,,,,,,,,,,
dst_call_cf39b822ae2f3c170531,DST,Call for Proposal for Device Development Programme - 2017,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,27/12/2017,16/02/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposal-device-development-programme-2017,https://dst.gov.in/sites/default/files/DDP%20-2017%20.pdf,https://dst.gov.in/archive-call-for-proposals?page=2,CALL_INDEX_CONTAINER,16,2026-07-10T09:24:28+00:00,,,,,,,,,,,,
dst_call_339d870c2ba1d0753f05,DST,Call for proposal - Science & Heritage Research Initiative(SHRI),CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,28/12/2017,16/02/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposal-science-heritage-research-initiativeshri,https://dst.gov.in/sites/default/files/SHRI%20FORMAT%2011.1.2018.pdf,https://dst.gov.in/archive-call-for-proposals?page=2,CALL_INDEX_CONTAINER,17,2026-07-10T09:24:28+00:00,,,,,,,,,,,,
dst_call_467400acd13af59b74d5,DST,India-Israel Industrial R&D and Technological Innovation Fund (I4F) 2018 - 1st Call For Proposal (CFP),CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,25/01/2018,16/04/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/india-israel-industrial-rd-and-technological-innovation-fund-i4f-2018-1st-call,,https://dst.gov.in/archive-call-for-proposals?page=3,CALL_INDEX_CONTAINER,6,2026-07-10T09:24:29+00:00,,,,,,,,,,,,
dst_call_386a5d08c7fb8d034f62,DST,India Singapore call for Joint project Proposal 2025,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,02/04/2025,16/05/2025,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",SPECIFIC,Renewable Energy & Energy Storage,,Official call evidence contains Renewable Energy & Energy Storage: hydrogen.,false,https://dst.gov.in/callforproposals/india-singapore-call-joint-project-proposal-2025,,https://dst.gov.in/archive-call-for-proposals?page=16,CALL_INDEX_CONTAINER,7,2026-07-10T09:24:55+00:00,,,,,,,,,,,,
dst_call_7e18bff98a2c31cf15c3,DST,Call for Proposals (CFP) under Scheduled Cast Sub Plan (SCSP) Science Technology And Innovation (STI) Hubs For Development Of Scheduled Caste (SC) Communities,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,02/04/2026,16/05/2026,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposals-cfp-under-scheduled-cast-sub-plan-scsp-science-technology-and,,https://dst.gov.in/archive-call-for-proposals?page=17,CALL_INDEX_CONTAINER,5,2026-07-10T09:24:34+00:00,,,,,,,,,,,,
dst_call_c7ed8e19d05c62acf519,DST,Call for applications under the second phase of the National Geospatial Chair Professor scheme,CALL_INSTANCE,CALL_FOR_APPLICATIONS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,18/04/2017,16/06/2017,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",SPECIFIC,Geospatial Technology,,Official call evidence contains Geospatial Technology: geospatial.,false,https://dst.gov.in/callforproposals/call-applications-under-second-phase-national-geospatial-chair-professor-scheme,https://dst.gov.in/sites/default/files/Final%20Advertisement%20for%20Geospatial%20chair%20Professor.pdf,https://dst.gov.in/archive-call-for-proposals?page=1,CALL_INDEX_CONTAINER,3,2026-07-10T09:24:27+00:00,,,,,,,,,,,,
dst_call_26e9d8461c6b9ab4a521,DST,India - Thailand Joint Call for Proposals,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,01/06/2018,16/07/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/india-thailand-joint-call-proposals,https://dst.gov.in/sites/default/files/Thailand%20COP_2018_Final.pdf,https://dst.gov.in/archive-call-for-proposals?page=3,CALL_INDEX_CONTAINER,19,2026-07-10T09:24:29+00:00,,,,,,,,,,,,
dst_call_33ae4f756ebdf8c1e03e,DST,"India - Korea Joint Network Centre - Call for Proposals - Last Date - August 16, 2017",CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,03/07/2017,16/08/2017,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/india-korea-joint-network-centre-call-proposals-last-date-august-16-2017,https://dst.gov.in/sites/default/files/Call%20for%20JNC%20Proposals_DST_MSIP%20final.pdf,https://dst.gov.in/archive-call-for-proposals?page=1,CALL_INDEX_CONTAINER,7,2026-07-10T09:24:27+00:00,,,,,,,,,,,,
dst_call_694abd2da9f0d3a54be3,DST,"Format and guidelines for the scheme, ""Science & Technology for Women"".",CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,25/07/2019,16/08/2019,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/format-and-guidelines-scheme-science-technology-women-0,https://dst.gov.in/sites/default/files/Format%20for%20S%26amp%3BT%20for%20Women%20proposal%20June%202019%20_0.pdf,https://dst.gov.in/archive-call-for-proposals?page=6,CALL_INDEX_CONTAINER,12,2026-07-10T09:24:32+00:00,,,,,,,,,,,,
dst_call_208711d8e43996aaef0c,DST,extension of last date for submission of proposals under S&T for Women,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,25/07/2019,16/08/2019,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/extension-last-date-submission-proposals-under-st-women,https://dst.gov.in/sites/default/files/Call%20for%20proposals%20final.pdf,https://dst.gov.in/archive-call-for-proposals?page=6,CALL_INDEX_CONTAINER,11,2026-07-10T09:24:32+00:00,,,,,,,,,,,,
dst_call_281ec0a0ae1748b7a916,DST,Call for Proposals under Science Technology and Innovation (STI) Hubs for Development of SC and ST Communities - Date Extended till 16/08/2022,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,10/06/2022,16/08/2022,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposals-under-science-technology-and-innovation-sti-hubs-development-sc-and,https://dst.gov.in/sites/default/files/Science%20Technology%20and%20Innovation%20%28STI%29%20Hubs%20for%20Development%20of%20Scheduled%20Caste%20%28SC%29%20and%20Scheduled%20Tribe%20%28ST%29%20Communities%20%281%29.pdf,https://dst.gov.in/archive-call-for-proposals?page=11,CALL_INDEX_CONTAINER,16,2026-07-10T09:24:38+00:00,,,,,,,,,,,,
